MemberID,Churn_Probability,Risk_Tier,Top_Driver,Recommended_Action
H08335,0.6957,MEDIUM,,
H08336,0.3155,LOW,,
H08337,0.271,LOW,,
H08338,0.0323,LOW,,
H08339,0.2641,LOW,,
H08340,0.0416,LOW,,
H08341,0.794,HIGH,,
H08342,0.087,LOW,,
H08343,0.0541,LOW,,
H08344,0.0786,LOW,,
H08345,0.7971,HIGH,,
H08346,0.0359,LOW,,
H08347,0.1378,LOW,,
H08348,0.0197,LOW,,
H08349,0.1397,LOW,,
H08350,0.0274,LOW,,
H08351,0.8166,HIGH,,
H08352,0.04,LOW,,
H08353,0.034,LOW,,
H08354,0.0598,LOW,,
H08355,0.1448,LOW,,
H08356,0.7402,HIGH,,
H08357,0.013,LOW,,
H08358,0.1534,LOW,,
H08359,0.1273,LOW,,
H08360,0.094,LOW,,
H08361,0.6203,MEDIUM,,
H08362,0.1689,LOW,,
H08363,0.2551,LOW,,
H08364,0.469,MEDIUM,,
H08365,0.1806,LOW,,
H08366,0.0362,LOW,,
H08367,0.0641,LOW,,
H08368,0.096,LOW,,
H08369,0.1931,LOW,,
H08370,0.0451,LOW,,
H08371,0.0389,LOW,,
H08372,0.6876,MEDIUM,,
H08373,0.024,LOW,,
H08374,0.1397,LOW,,
H08375,0.0403,LOW,,
H08376,0.0526,LOW,,
H08377,0.5056,MEDIUM,,
H08378,0.0566,LOW,,
H08379,0.839,HIGH,,
H08380,0.0417,LOW,,
H08381,0.0201,LOW,,
H08382,0.3093,LOW,,
H08383,0.0161,LOW,,
H08384,0.1195,LOW,,
H08385,0.052,LOW,,
H08386,0.8602,HIGH,,
H08387,0.0548,LOW,,
H08388,0.245,LOW,,
H08389,0.0321,LOW,,
H08390,0.0715,LOW,,
H08391,0.6534,MEDIUM,,
H08392,0.0463,LOW,,
H08393,0.4933,MEDIUM,,
H08394,0.0312,LOW,,
H08395,0.0489,LOW,,
H08396,0.0222,LOW,,
H08397,0.0752,LOW,,
H08398,0.0924,LOW,,
H08399,0.1094,LOW,,
H08400,0.2151,LOW,,
H08401,0.6539,MEDIUM,,
H08402,0.0204,LOW,,
H08403,0.1066,LOW,,
H08404,0.0147,LOW,,
H08405,0.0627,LOW,,
H08406,0.1188,LOW,,
H08407,0.0482,LOW,,
H08408,0.1146,LOW,,
H08409,0.0321,LOW,,
H08410,0.1251,LOW,,
H08411,0.0565,LOW,,
H08412,0.0882,LOW,,
H08413,0.1649,LOW,,
H08414,0.2714,LOW,,
H08415,0.908,HIGH,,
H08416,0.1589,LOW,,
H08417,0.0747,LOW,,
H08418,0.699,MEDIUM,,
H08419,0.3479,LOW,,
H08420,0.2633,LOW,,
H08421,0.034,LOW,,
H08422,0.0822,LOW,,
H08423,0.4491,MEDIUM,,
H08424,0.4669,MEDIUM,,
H08425,0.0321,LOW,,
H08426,0.1155,LOW,,
H08427,0.03,LOW,,
H08428,0.1235,LOW,,
H08429,0.0693,LOW,,
H08430,0.1093,LOW,,
H08431,0.1337,LOW,,
H08432,0.583,MEDIUM,,
H08433,0.1667,LOW,,
H08434,0.0534,LOW,,
H08435,0.1208,LOW,,
H08436,0.044,LOW,,
H08437,0.1001,LOW,,
H08438,0.9027,HIGH,,
H08439,0.0576,LOW,,
H08440,0.0101,LOW,,
H08441,0.0236,LOW,,
H08442,0.0735,LOW,,
H08443,0.8398,HIGH,,
H08444,0.0327,LOW,,
H08445,0.0221,LOW,,
H08446,0.0391,LOW,,
H08447,0.5721,MEDIUM,,
H08448,0.1871,LOW,,
H08449,0.0943,LOW,,
H08450,0.6977,MEDIUM,,
H08451,0.2365,LOW,,
H08452,0.5787,MEDIUM,,
H08453,0.6965,MEDIUM,,
H08454,0.1683,LOW,,
H08455,0.4613,MEDIUM,,
H08456,0.2761,LOW,,
H08457,0.0378,LOW,,
H08458,0.5821,MEDIUM,,
H08459,0.0176,LOW,,
H08460,0.135,LOW,,
H08461,0.4788,MEDIUM,,
H08462,0.0868,LOW,,
H08463,0.1031,LOW,,
H08464,0.5122,MEDIUM,,
H08465,0.0876,LOW,,
H08466,0.0459,LOW,,
H08467,0.0337,LOW,,
H08468,0.1154,LOW,,
H08469,0.2837,LOW,,
H08470,0.0823,LOW,,
H08471,0.2395,LOW,,
H08472,0.171,LOW,,
H08473,0.0256,LOW,,
H08474,0.0496,LOW,,
H08475,0.7622,HIGH,,
H08476,0.6782,MEDIUM,,
H08477,0.1392,LOW,,
H08478,0.7198,HIGH,,
H08479,0.0437,LOW,,
H08480,0.5309,MEDIUM,,
H08481,0.0184,LOW,,
H08482,0.3343,LOW,,
H08483,0.0093,LOW,,
H08484,0.3298,LOW,,
H08485,0.2763,LOW,,
H08486,0.0138,LOW,,
H08487,0.6322,MEDIUM,,
H08488,0.1567,LOW,,
H08489,0.0903,LOW,,
H08490,0.2709,LOW,,
H08491,0.3314,LOW,,
H08492,0.0339,LOW,,
H08493,0.0444,LOW,,
H08494,0.0393,LOW,,
H08495,0.0264,LOW,,
H08496,0.0258,LOW,,
H08497,0.2396,LOW,,
H08498,0.0527,LOW,,
H08499,0.4963,MEDIUM,,
H08500,0.134,LOW,,
H08501,0.0255,LOW,,
H08502,0.0128,LOW,,
H08503,0.1307,LOW,,
H08504,0.6008,MEDIUM,,
H08505,0.0539,LOW,,
H08506,0.0764,LOW,,
H08507,0.0857,LOW,,
H08508,0.0746,LOW,,
H08509,0.7967,HIGH,,
H08510,0.0397,LOW,,
H08511,0.8495,HIGH,,
H08512,0.2249,LOW,,
H08513,0.0563,LOW,,
H08514,0.0074,LOW,,
H08515,0.1742,LOW,,
H08516,0.2389,LOW,,
H08517,0.1354,LOW,,
H08518,0.8694,HIGH,,
H08519,0.0412,LOW,,
H08520,0.0463,LOW,,
H08521,0.1198,LOW,,
H08522,0.1146,LOW,,
H08523,0.8307,HIGH,,
H08524,0.2947,LOW,,
H08525,0.1036,LOW,,
H08526,0.1105,LOW,,
H08527,0.0648,LOW,,
H08528,0.096,LOW,,
H08529,0.061,LOW,,
H08530,0.2606,LOW,,
H08531,0.0307,LOW,,
H08532,0.0464,LOW,,
H08533,0.0268,LOW,,
H08534,0.121,LOW,,
H08535,0.0299,LOW,,
H08536,0.0192,LOW,,
H08537,0.0772,LOW,,
H08538,0.6525,MEDIUM,,
H08539,0.1552,LOW,,
H08540,0.0428,LOW,,
H08541,0.5752,MEDIUM,,
H08542,0.0883,LOW,,
H08543,0.1106,LOW,,
H08544,0.1354,LOW,,
H08545,0.0621,LOW,,
H08546,0.7889,HIGH,,
H08547,0.1944,LOW,,
H08548,0.1642,LOW,,
H08549,0.0276,LOW,,
H08550,0.0298,LOW,,
H08551,0.0388,LOW,,
H08552,0.1886,LOW,,
H08553,0.0249,LOW,,
H08554,0.0862,LOW,,
H08555,0.0439,LOW,,
H08556,0.1599,LOW,,
H08557,0.8919,HIGH,,
H08558,0.0705,LOW,,
H08559,0.0737,LOW,,
H08560,0.2735,LOW,,
H08561,0.0559,LOW,,
H08562,0.0368,LOW,,
H08563,0.0331,LOW,,
H08564,0.7683,HIGH,,
H08565,0.6327,MEDIUM,,
H08566,0.3489,LOW,,
H08567,0.0153,LOW,,
H08568,0.1542,LOW,,
H08569,0.1505,LOW,,
H08570,0.2557,LOW,,
H08571,0.0878,LOW,,
H08572,0.0762,LOW,,
H08573,0.0896,LOW,,
H08574,0.1502,LOW,,
H08575,0.0136,LOW,,
H08576,0.1348,LOW,,
H08577,0.6225,MEDIUM,,
H08578,0.1673,LOW,,
H08579,0.0402,LOW,,
H08580,0.8331,HIGH,,
H08581,0.0615,LOW,,
H08582,0.2144,LOW,,
H08583,0.4626,MEDIUM,,
H08584,0.7676,HIGH,,
H08585,0.1494,LOW,,
H08586,0.0115,LOW,,
H08587,0.1064,LOW,,
H08588,0.0973,LOW,,
H08589,0.8037,HIGH,,
H08590,0.0712,LOW,,
H08591,0.0511,LOW,,
H08592,0.0112,LOW,,
H08593,0.0211,LOW,,
H08594,0.1004,LOW,,
H08595,0.7216,HIGH,,
H08596,0.665,MEDIUM,,
H08597,0.1277,LOW,,
H08598,0.1786,LOW,,
H08599,0.0261,LOW,,
H08600,0.1067,LOW,,
H08601,0.0171,LOW,,
H08602,0.7649,HIGH,,
H08603,0.022,LOW,,
H08604,0.0217,LOW,,
H08605,0.8073,HIGH,,
H08606,0.0232,LOW,,
H08607,0.0388,LOW,,
H08608,0.9209,HIGH,,
H08609,0.4577,MEDIUM,,
H08610,0.0937,LOW,,
H08611,0.0575,LOW,,
H08612,0.3167,LOW,,
H08613,0.0394,LOW,,
H08614,0.1355,LOW,,
H08615,0.1335,LOW,,
H08616,0.4687,MEDIUM,,
H08617,0.0436,LOW,,
H08618,0.0452,LOW,,
H08619,0.5743,MEDIUM,,
H08620,0.1075,LOW,,
H08621,0.2409,LOW,,
H08622,0.3856,LOW,,
H08623,0.2531,LOW,,
H08624,0.5177,MEDIUM,,
H08625,0.2932,LOW,,
H08626,0.3993,LOW,,
H08627,0.0151,LOW,,
H08628,0.8172,HIGH,,
H08629,0.5598,MEDIUM,,
H08630,0.0166,LOW,,
H08631,0.2195,LOW,,
H08632,0.9651,HIGH,,
H08633,0.5871,MEDIUM,,
H08634,0.0811,LOW,,
H08635,0.8277,HIGH,,
H08636,0.0612,LOW,,
H08637,0.0453,LOW,,
H08638,0.0315,LOW,,
H08639,0.3967,LOW,,
H08640,0.0711,LOW,,
H08641,0.6635,MEDIUM,,
H08642,0.7454,HIGH,,
H08643,0.0225,LOW,,
H08644,0.7839,HIGH,,
H08645,0.1836,LOW,,
H08646,0.0178,LOW,,
H08647,0.5012,MEDIUM,,
H08648,0.056,LOW,,
H08649,0.2022,LOW,,
H08650,0.0233,LOW,,
H08651,0.6569,MEDIUM,,
H08652,0.0871,LOW,,
H08653,0.0921,LOW,,
H08654,0.536,MEDIUM,,
H08655,0.0922,LOW,,
H08656,0.0458,LOW,,
H08657,0.0236,LOW,,
H08658,0.1252,LOW,,
H08659,0.668,MEDIUM,,
H08660,0.1648,LOW,,
H08661,0.0573,LOW,,
H08662,0.1007,LOW,,
H08663,0.0599,LOW,,
H08664,0.1689,LOW,,
H08665,0.0887,LOW,,
H08666,0.0574,LOW,,
H08667,0.4176,MEDIUM,,
H08668,0.3937,LOW,,
H08669,0.2023,LOW,,
H08670,0.0427,LOW,,
H08671,0.0808,LOW,,
H08672,0.0255,LOW,,
H08673,0.0448,LOW,,
H08674,0.0405,LOW,,
H08675,0.2946,LOW,,
H08676,0.0803,LOW,,
H08677,0.0998,LOW,,
H08678,0.2057,LOW,,
H08679,0.1374,LOW,,
H08680,0.4349,MEDIUM,,
H08681,0.0667,LOW,,
H08682,0.8662,HIGH,,
H08683,0.0362,LOW,,
H08684,0.1822,LOW,,
H08685,0.4737,MEDIUM,,
H08686,0.6865,MEDIUM,,
H08687,0.0162,LOW,,
H08688,0.2913,LOW,,
H08689,0.0352,LOW,,
H08690,0.0112,LOW,,
H08691,0.0166,LOW,,
H08692,0.0746,LOW,,
H08693,0.0217,LOW,,
H08694,0.0267,LOW,,
H08695,0.8734,HIGH,,
H08696,0.1258,LOW,,
H08697,0.1701,LOW,,
H08698,0.1532,LOW,,
H08699,0.0622,LOW,,
H08700,0.0159,LOW,,
H08701,0.6102,MEDIUM,,
H08702,0.0551,LOW,,
H08703,0.1653,LOW,,
H08704,0.1611,LOW,,
H08705,0.0798,LOW,,
H08706,0.7342,HIGH,,
H08707,0.249,LOW,,
H08708,0.0672,LOW,,
H08709,0.0439,LOW,,
H08710,0.1966,LOW,,
H08711,0.0314,LOW,,
H08712,0.0528,LOW,,
H08713,0.0538,LOW,,
H08714,0.2547,LOW,,
H08715,0.1129,LOW,,
H08716,0.1618,LOW,,
H08717,0.2619,LOW,,
H08718,0.033,LOW,,
H08719,0.0848,LOW,,
H08720,0.7429,HIGH,,
H08721,0.0433,LOW,,
H08722,0.0401,LOW,,
H08723,0.2107,LOW,,
H08724,0.0536,LOW,,
H08725,0.4366,MEDIUM,,
H08726,0.7649,HIGH,,
H08727,0.1719,LOW,,
H08728,0.3527,LOW,,
H08729,0.0599,LOW,,
H08730,0.3475,LOW,,
H08731,0.5506,MEDIUM,,
H08732,0.7628,HIGH,,
H08733,0.1589,LOW,,
H08734,0.0491,LOW,,
H08735,0.0718,LOW,,
H08736,0.0209,LOW,,
H08737,0.033,LOW,,
H08738,0.3594,LOW,,
H08739,0.2786,LOW,,
H08740,0.0318,LOW,,
H08741,0.0553,LOW,,
H08742,0.2436,LOW,,
H08743,0.016,LOW,,
H08744,0.019,LOW,,
H08745,0.0505,LOW,,
H08746,0.7083,HIGH,,
H08747,0.0747,LOW,,
H08748,0.0303,LOW,,
H08749,0.0395,LOW,,
H08750,0.1111,LOW,,
H08751,0.633,MEDIUM,,
H08752,0.6697,MEDIUM,,
H08753,0.1865,LOW,,
H08754,0.8978,HIGH,,
H08755,0.0553,LOW,,
H08756,0.3504,LOW,,
H08757,0.1296,LOW,,
H08758,0.0354,LOW,,
H08759,0.1061,LOW,,
H08760,0.1736,LOW,,
H08761,0.0498,LOW,,
H08762,0.1364,LOW,,
H08763,0.3862,LOW,,
H08764,0.6237,MEDIUM,,
H08765,0.1675,LOW,,
H08766,0.0231,LOW,,
H08767,0.035,LOW,,
H08768,0.055,LOW,,
H08769,0.0743,LOW,,
H08770,0.5779,MEDIUM,,
H08771,0.2302,LOW,,
H08772,0.0562,LOW,,
H08773,0.0207,LOW,,
H08774,0.533,MEDIUM,,
H08775,0.0495,LOW,,
H08776,0.2594,LOW,,
H08777,0.0266,LOW,,
H08778,0.02,LOW,,
H08779,0.0075,LOW,,
H08780,0.1153,LOW,,
H08781,0.0616,LOW,,
H08782,0.2702,LOW,,
H08783,0.3398,LOW,,
H08784,0.2793,LOW,,
H08785,0.0399,LOW,,
H08786,0.1808,LOW,,
H08787,0.3991,LOW,,
H08788,0.0834,LOW,,
H08789,0.075,LOW,,
H08790,0.0708,LOW,,
H08791,0.324,LOW,,
H08792,0.0338,LOW,,
H08793,0.065,LOW,,
H08794,0.0627,LOW,,
H08795,0.016,LOW,,
H08796,0.0215,LOW,,
H08797,0.307,LOW,,
H08798,0.0594,LOW,,
H08799,0.0985,LOW,,
H08800,0.0776,LOW,,
H08801,0.1317,LOW,,
H08802,0.0609,LOW,,
H08803,0.1268,LOW,,
H08804,0.5439,MEDIUM,,
H08805,0.0356,LOW,,
H08806,0.0419,LOW,,
H08807,0.1389,LOW,,
H08808,0.0323,LOW,,
H08809,0.3734,LOW,,
H08810,0.097,LOW,,
H08811,0.2378,LOW,,
H08812,0.6219,MEDIUM,,
H08813,0.044,LOW,,
H08814,0.0883,LOW,,
H08815,0.2944,LOW,,
H08816,0.0157,LOW,,
H08817,0.0548,LOW,,
H08818,0.11,LOW,,
H08819,0.8231,HIGH,,
H08820,0.0509,LOW,,
H08821,0.6678,MEDIUM,,
H08822,0.1324,LOW,,
H08823,0.225,LOW,,
H08824,0.0642,LOW,,
H08825,0.0786,LOW,,
H08826,0.09,LOW,,
H08827,0.1451,LOW,,
H08828,0.0496,LOW,,
H08829,0.016,LOW,,
H08830,0.738,HIGH,,
H08831,0.0357,LOW,,
H08832,0.2267,LOW,,
H08833,0.0364,LOW,,
H08834,0.5243,MEDIUM,,
H08835,0.3555,LOW,,
H08836,0.0637,LOW,,
H08837,0.0384,LOW,,
H08838,0.1565,LOW,,
H08839,0.5774,MEDIUM,,
H08840,0.0091,LOW,,
H08841,0.4322,MEDIUM,,
H08842,0.0267,LOW,,
H08843,0.1985,LOW,,
H08844,0.2246,LOW,,
H08845,0.0986,LOW,,
H08846,0.087,LOW,,
H08847,0.0639,LOW,,
H08848,0.0813,LOW,,
H08849,0.2295,LOW,,
H08850,0.3485,LOW,,
H08851,0.0322,LOW,,
H08852,0.4081,MEDIUM,,
H08853,0.6399,MEDIUM,,
H08854,0.0872,LOW,,
H08855,0.1524,LOW,,
H08856,0.4716,MEDIUM,,
H08857,0.0673,LOW,,
H08858,0.7071,HIGH,,
H08859,0.1686,LOW,,
H08860,0.1397,LOW,,
H08861,0.179,LOW,,
H08862,0.0159,LOW,,
H08863,0.1531,LOW,,
H08864,0.0485,LOW,,
H08865,0.147,LOW,,
H08866,0.6712,MEDIUM,,
H08867,0.043,LOW,,
H08868,0.8178,HIGH,,
H08869,0.6862,MEDIUM,,
H08870,0.0949,LOW,,
H08871,0.0624,LOW,,
H08872,0.2851,LOW,,
H08873,0.8154,HIGH,,
H08874,0.0689,LOW,,
H08875,0.1513,LOW,,
H08876,0.792,HIGH,,
H08877,0.3527,LOW,,
H08878,0.433,MEDIUM,,
H08879,0.1723,LOW,,
H08880,0.2536,LOW,,
H08881,0.3082,LOW,,
H08882,0.2895,LOW,,
H08883,0.0683,LOW,,
H08884,0.0812,LOW,,
H08885,0.0477,LOW,,
H08886,0.0217,LOW,,
H08887,0.0584,LOW,,
H08888,0.0395,LOW,,
H08889,0.0169,LOW,,
H08890,0.0257,LOW,,
H08891,0.0687,LOW,,
H08892,0.0393,LOW,,
H08893,0.7934,HIGH,,
H08894,0.0393,LOW,,
H08895,0.1073,LOW,,
H08896,0.0339,LOW,,
H08897,0.0791,LOW,,
H08898,0.8954,HIGH,,
H08899,0.1629,LOW,,
H08900,0.1123,LOW,,
H08901,0.0503,LOW,,
H08902,0.163,LOW,,
H08903,0.213,LOW,,
H08904,0.7206,HIGH,,
H08905,0.138,LOW,,
H08906,0.3751,LOW,,
H08907,0.0636,LOW,,
H08908,0.041,LOW,,
H08909,0.2117,LOW,,
H08910,0.0822,LOW,,
H08911,0.066,LOW,,
H08912,0.046,LOW,,
H08913,0.2205,LOW,,
H08914,0.1351,LOW,,
H08915,0.0646,LOW,,
H08916,0.1123,LOW,,
H08917,0.1234,LOW,,
H08918,0.0288,LOW,,
H08919,0.0404,LOW,,
H08920,0.0309,LOW,,
H08921,0.1629,LOW,,
H08922,0.7887,HIGH,,
H08923,0.3661,LOW,,
H08924,0.0246,LOW,,
H08925,0.6782,MEDIUM,,
H08926,0.0373,LOW,,
H08927,0.4547,MEDIUM,,
H08928,0.0644,LOW,,
H08929,0.0685,LOW,,
H08930,0.1572,LOW,,
H08931,0.43,MEDIUM,,
H08932,0.0406,LOW,,
H08933,0.0639,LOW,,
H08934,0.1545,LOW,,
H08935,0.0741,LOW,,
H08936,0.1015,LOW,,
H08937,0.3387,LOW,,
H08938,0.0481,LOW,,
H08939,0.9133,HIGH,,
H08940,0.0178,LOW,,
H08941,0.2408,LOW,,
H08942,0.0697,LOW,,
H08943,0.1513,LOW,,
H08944,0.0352,LOW,,
H08945,0.6279,MEDIUM,,
H08946,0.0395,LOW,,
H08947,0.7173,HIGH,,
H08948,0.4842,MEDIUM,,
H08949,0.0529,LOW,,
H08950,0.1942,LOW,,
H08951,0.0949,LOW,,
H08952,0.3394,LOW,,
H08953,0.0275,LOW,,
H08954,0.117,LOW,,
H08955,0.1386,LOW,,
H08956,0.0347,LOW,,
H08957,0.0889,LOW,,
H08958,0.0408,LOW,,
H08959,0.4638,MEDIUM,,
H08960,0.0256,LOW,,
H08961,0.65,MEDIUM,,
H08962,0.1831,LOW,,
H08963,0.0246,LOW,,
H08964,0.089,LOW,,
H08965,0.3525,LOW,,
H08966,0.0858,LOW,,
H08967,0.0803,LOW,,
H08968,0.0604,LOW,,
H08969,0.1126,LOW,,
H08970,0.034,LOW,,
H08971,0.6871,MEDIUM,,
H08972,0.1378,LOW,,
H08973,0.057,LOW,,
H08974,0.0699,LOW,,
H08975,0.4079,MEDIUM,,
H08976,0.1125,LOW,,
H08977,0.0196,LOW,,
H08978,0.9624,HIGH,,
H08979,0.1166,LOW,,
H08980,0.4303,MEDIUM,,
H08981,0.0861,LOW,,
H08982,0.0615,LOW,,
H08983,0.1005,LOW,,
H08984,0.4864,MEDIUM,,
H08985,0.6258,MEDIUM,,
H08986,0.0271,LOW,,
H08987,0.3478,LOW,,
H08988,0.9326,HIGH,,
H08989,0.1242,LOW,,
H08990,0.091,LOW,,
H08991,0.0235,LOW,,
H08992,0.0173,LOW,,
H08993,0.0177,LOW,,
H08994,0.0587,LOW,,
H08995,0.0488,LOW,,
H08996,0.0437,LOW,,
H08997,0.6599,MEDIUM,,
H08998,0.0142,LOW,,
H08999,0.0247,LOW,,
H09000,0.0128,LOW,,
H09001,0.05,LOW,,
H09002,0.3006,LOW,,
H09003,0.5084,MEDIUM,,
H09004,0.0345,LOW,,
H09005,0.0672,LOW,,
H09006,0.0317,LOW,,
H09007,0.1566,LOW,,
H09008,0.1416,LOW,,
H09009,0.0842,LOW,,
H09010,0.339,LOW,,
H09011,0.2021,LOW,,
H09012,0.6912,MEDIUM,,
H09013,0.1076,LOW,,
H09014,0.0217,LOW,,
H09015,0.0158,LOW,,
H09016,0.1849,LOW,,
H09017,0.0473,LOW,,
H09018,0.0873,LOW,,
H09019,0.8035,HIGH,,
H09020,0.8865,HIGH,,
H09021,0.3917,LOW,,
H09022,0.031,LOW,,
H09023,0.0474,LOW,,
H09024,0.7457,HIGH,,
H09025,0.0419,LOW,,
H09026,0.044,LOW,,
H09027,0.3684,LOW,,
H09028,0.8076,HIGH,,
H09029,0.0599,LOW,,
H09030,0.0165,LOW,,
H09031,0.0428,LOW,,
H09032,0.0394,LOW,,
H09033,0.0346,LOW,,
H09034,0.6471,MEDIUM,,
H09035,0.0767,LOW,,
H09036,0.1549,LOW,,
H09037,0.1462,LOW,,
H09038,0.4922,MEDIUM,,
H09039,0.2402,LOW,,
H09040,0.0546,LOW,,
H09041,0.0231,LOW,,
H09042,0.0659,LOW,,
H09043,0.1955,LOW,,
H09044,0.8708,HIGH,,
H09045,0.0355,LOW,,
H09046,0.8653,HIGH,,
H09047,0.0358,LOW,,
H09048,0.1349,LOW,,
H09049,0.52,MEDIUM,,
H09050,0.7911,HIGH,,
H09051,0.0394,LOW,,
H09052,0.804,HIGH,,
H09053,0.0097,LOW,,
H09054,0.3415,LOW,,
H09055,0.2531,LOW,,
H09056,0.0828,LOW,,
H09057,0.0523,LOW,,
H09058,0.1714,LOW,,
H09059,0.0549,LOW,,
H09060,0.3379,LOW,,
H09061,0.0359,LOW,,
H09062,0.0372,LOW,,
H09063,0.0147,LOW,,
H09064,0.4472,MEDIUM,,
H09065,0.8305,HIGH,,
H09066,0.1228,LOW,,
H09067,0.027,LOW,,
H09068,0.1089,LOW,,
H09069,0.1072,LOW,,
H09070,0.1092,LOW,,
H09071,0.0717,LOW,,
H09072,0.0336,LOW,,
H09073,0.0559,LOW,,
H09074,0.1504,LOW,,
H09075,0.0345,LOW,,
H09076,0.1781,LOW,,
H09077,0.3035,LOW,,
H09078,0.0154,LOW,,
H09079,0.167,LOW,,
H09080,0.2337,LOW,,
H09081,0.228,LOW,,
H09082,0.032,LOW,,
H09083,0.01,LOW,,
H09084,0.0909,LOW,,
H09085,0.2046,LOW,,
H09086,0.0373,LOW,,
H09087,0.0897,LOW,,
H09088,0.1874,LOW,,
H09089,0.0429,LOW,,
H09090,0.5195,MEDIUM,,
H09091,0.0244,LOW,,
H09092,0.0374,LOW,,
H09093,0.7061,HIGH,,
H09094,0.0463,LOW,,
H09095,0.0123,LOW,,
H09096,0.0919,LOW,,
H09097,0.0569,LOW,,
H09098,0.1563,LOW,,
H09099,0.0924,LOW,,
H09100,0.0198,LOW,,
H09101,0.2847,LOW,,
H09102,0.1374,LOW,,
H09103,0.0545,LOW,,
H09104,0.085,LOW,,
H09105,0.0289,LOW,,
H09106,0.2282,LOW,,
H09107,0.7989,HIGH,,
H09108,0.1166,LOW,,
H09109,0.167,LOW,,
H09110,0.0731,LOW,,
H09111,0.0747,LOW,,
H09112,0.1767,LOW,,
H09113,0.0597,LOW,,
H09114,0.1349,LOW,,
H09115,0.0363,LOW,,
H09116,0.0238,LOW,,
H09117,0.109,LOW,,
H09118,0.3057,LOW,,
H09119,0.0409,LOW,,
H09120,0.0732,LOW,,
H09121,0.0185,LOW,,
H09122,0.0557,LOW,,
H09123,0.0441,LOW,,
H09124,0.2538,LOW,,
H09125,0.1225,LOW,,
H09126,0.0607,LOW,,
H09127,0.8608,HIGH,,
H09128,0.2599,LOW,,
H09129,0.0689,LOW,,
H09130,0.1496,LOW,,
H09131,0.1794,LOW,,
H09132,0.5195,MEDIUM,,
H09133,0.0921,LOW,,
H09134,0.023,LOW,,
H09135,0.7846,HIGH,,
H09136,0.202,LOW,,
H09137,0.1347,LOW,,
H09138,0.0343,LOW,,
H09139,0.0124,LOW,,
H09140,0.0571,LOW,,
H09141,0.7467,HIGH,,
H09142,0.056,LOW,,
H09143,0.238,LOW,,
H09144,0.1134,LOW,,
H09145,0.8669,HIGH,,
H09146,0.5398,MEDIUM,,
H09147,0.0535,LOW,,
H09148,0.0313,LOW,,
H09149,0.2866,LOW,,
H09150,0.1342,LOW,,
H09151,0.0593,LOW,,
H09152,0.2485,LOW,,
H09153,0.6395,MEDIUM,,
H09154,0.1959,LOW,,
H09155,0.7882,HIGH,,
H09156,0.6793,MEDIUM,,
H09157,0.3356,LOW,,
H09158,0.0587,LOW,,
H09159,0.0714,LOW,,
H09160,0.0668,LOW,,
H09161,0.0961,LOW,,
H09162,0.0398,LOW,,
H09163,0.1402,LOW,,
H09164,0.3929,LOW,,
H09165,0.074,LOW,,
H09166,0.0155,LOW,,
H09167,0.3055,LOW,,
H09168,0.6255,MEDIUM,,
H09169,0.5019,MEDIUM,,
H09170,0.1302,LOW,,
H09171,0.0132,LOW,,
H09172,0.1112,LOW,,
H09173,0.0348,LOW,,
H09174,0.7193,HIGH,,
H09175,0.0507,LOW,,
H09176,0.1882,LOW,,
H09177,0.0531,LOW,,
H09178,0.0812,LOW,,
H09179,0.0636,LOW,,
H09180,0.057,LOW,,
H09181,0.0356,LOW,,
H09182,0.1864,LOW,,
H09183,0.1147,LOW,,
H09184,0.0523,LOW,,
H09185,0.0877,LOW,,
H09186,0.3822,LOW,,
H09187,0.2752,LOW,,
H09188,0.0237,LOW,,
H09189,0.0638,LOW,,
H09190,0.0465,LOW,,
H09191,0.1128,LOW,,
H09192,0.0509,LOW,,
H09193,0.0249,LOW,,
H09194,0.0306,LOW,,
H09195,0.0467,LOW,,
H09196,0.0357,LOW,,
H09197,0.0271,LOW,,
H09198,0.7633,HIGH,,
H09199,0.0292,LOW,,
H09200,0.1412,LOW,,
H09201,0.8969,HIGH,,
H09202,0.2034,LOW,,
H09203,0.1353,LOW,,
H09204,0.7507,HIGH,,
H09205,0.0669,LOW,,
H09206,0.644,MEDIUM,,
H09207,0.0332,LOW,,
H09208,0.5097,MEDIUM,,
H09209,0.035,LOW,,
H09210,0.3371,LOW,,
H09211,0.1499,LOW,,
H09212,0.0802,LOW,,
H09213,0.0226,LOW,,
H09214,0.0317,LOW,,
H09215,0.0317,LOW,,
H09216,0.058,LOW,,
H09217,0.0842,LOW,,
H09218,0.0687,LOW,,
H09219,0.0184,LOW,,
H09220,0.028,LOW,,
H09221,0.1592,LOW,,
H09222,0.4312,MEDIUM,,
H09223,0.0497,LOW,,
H09224,0.0259,LOW,,
H09225,0.0512,LOW,,
H09226,0.0341,LOW,,
H09227,0.0489,LOW,,
H09228,0.7708,HIGH,,
H09229,0.3261,LOW,,
H09230,0.1479,LOW,,
H09231,0.0257,LOW,,
H09232,0.4379,MEDIUM,,
H09233,0.0361,LOW,,
H09234,0.0303,LOW,,
H09235,0.3183,LOW,,
H09236,0.0252,LOW,,
H09237,0.0181,LOW,,
H09238,0.0138,LOW,,
H09239,0.386,LOW,,
H09240,0.7518,HIGH,,
H09241,0.6852,MEDIUM,,
H09242,0.1361,LOW,,
H09243,0.0162,LOW,,
H09244,0.0214,LOW,,
H09245,0.0203,LOW,,
H09246,0.0601,LOW,,
